"CGY24.17"	"CGY29.01"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"tE(UUC)G1"	2.69892032841911	5.35884554756561	1	2.01583647752513	3.91027303959069	5.55953959162218	0	1.9610201340894	0	4.62711897122471
"YGL095C"	12.5949615326225	9.82455017053696	10	17.1346100589636	9.77568259897672	11.1190791832444	20.7289466354239	16.6686711397599	12.5142289243881	14.8067807079191
"YGL094C"	50.37984613049	49.1227508526848	47	35.2771383566898	38.1251621360092	48.9239484062752	52.858813920331	58.8306040226821	35.4569819524329	43.4949183295122
"YGL093W"	17.0931620799877	20.5422412656682	18	16.126691820201	17.5962286781581	21.1262504481643	10.364473317712	17.6491812068046	15.6427861554851	14.8067807079191
"CUT596"	0	0	0	0	0	0	0	0	0	0
"CUT_CGL093WTa3-B"	0	0	0	0	0	0	0	0	0	0
"YGL092W"	98.060771932561	98.2455017053696	74	93.7363962049185	89.9362799105859	91.1764493026037	91.2073651958652	73.5382550283526	96.9852741640075	70.3322083626155
"YGL091C"	8.99640109473036	4.46570462297135	10	5.03959119381282	4.88784129948836	6.67144750994661	7.25513132239837	5.88306040226821	7.29996687255971	4.62711897122471
"XUT_7F-163"	0	0	0	0	0	1.11190791832444	0	0	0	0
"YGL090W"	1.79928021894607	0.893140924594269	2	2.01583647752513	4.88784129948836	1.11190791832444	3.10934199531359	0.980510067044702	1.04285241036567	1.85084758848988
"possible_antisense_to_genes_MF(ALPHA)2"	2.69892032841911	0.893140924594269	3	1.00791823876256	1.95513651979534	1.11190791832444	2.07289466354239	0	3.12855723109702	1.85084758848988
"cluster_CGL090WC3-B"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL090WC2"	0	0	0	0	0	0	0	0	0	0
"YGL089C"	0	0	0	0	0	0	0	0	0	0
"CUT_CGL089CD3-A"	0	0	0	0	0	0	0	0	0	0
"CUT597"	0	0	0	0	0	0	0	0	2.08570482073134	0
"CUT_CsnR10D1-B"	0	0	0	0	0	0	0	0	0	0
"YGL088W"	0	0.893140924594269	4	6.04750943257539	4.88784129948836	4.44763167329774	6.21868399062717	0	5.21426205182836	2.77627138273482
"YGL088W%2CsnR10"	106.157532917818	110.749474649689	117	119.942270412745	97.7568259897672	130.093226443959	133.701705798484	104.914577173783	91.7710121121792	101.796617366944
"snR10"	136.745296639902	95.5660789315868	111	144.132308143047	106.554940328846	140.100397708879	73.5877605557549	124.524778514677	118.885174781687	99.0203459842087
"ncRNA_CGL087CC3"	1.79928021894607	0	0	0	0	0	0	0	1.04285241036567	0.925423794244941
"cluster_CsnR10C1"	0	0	0	0	0	0	0	0	0	0
"YGL087C"	8.99640109473036	11.6108320197255	7	12.0950188651508	6.84297781928371	12.2309871015688	8.29157865416956	14.7076510056705	13.5570813347537	12.9559331194292
"CUT137"	0	0	0	0	0	0	0	0	0	0
"pre-mRNA_CGL087CD3"	0	0	0	0	0	0	0	0	0	0
"CUT138"	0	0	0	0	0	0	0	0	0	0
"YGL086W"	14.3942417515686	16.0765366426968	15	11.0871006263882	10.7532508588744	6.67144750994661	14.5102626447967	9.80510067044702	7.29996687255971	9.25423794244941
"YGL085W"	5.39784065683822	1.78628184918854	5	0	5.86540955938603	2.22381583664887	4.14578932708478	1.9610201340894	2.08570482073134	5.55254276546965
"YGL084C"	35.9856043789215	35.7256369837708	37	34.2692201179272	20.5289334578511	38.9167771413552	24.8747359625087	23.5322416090728	38.5855391835299	29.6135614158381
"YGL083W"	26.9892032841911	25.9010868132338	16	29.2296289241144	24.4392064974418	28.9096058764353	29.0205252895935	37.2593825476987	17.7284909762164	30.5389852100831
"XUT_7R-144"	0	0	1	0	0	0	1.0364473317712	0.980510067044702	0	1.85084758848988
"SUT544"	0	0	1	0	0	0	1.0364473317712	0.980510067044702	1.04285241036567	0
"possible_antisense_to_genes_SCY1"	0	0	2	0	0	0	1.0364473317712	0.980510067044702	0	0
"YGL082W"	13.4946016420955	16.0765366426968	10	18.1425282977262	12.7083873786697	14.4548029382177	14.5102626447967	16.6686711397599	10.4285241036567	19.4338996791438
"YGL081W"	0	0	0	0	0	1.11190791832444	0	0	2.08570482073134	0
"CUT598"	0	0	0	0	0	0	0	0	0	0
"YGL080W"	8.09676098525733	8.93140924594269	11	6.04750943257539	13.6859556385674	4.44763167329774	3.10934199531359	13.7271409386258	10.4285241036567	8.32881414820447
"possible_antisense_to_genes_YGL079W"	1.79928021894607	0	1	0	0	0	2.07289466354239	0.980510067044702	0	0
"mRNA_CGL079WTs1"	0	0	0	0	0	0	0	0	0	0
"SUT545"	0.899640109473036	0	1	0	0	0	1.0364473317712	0	0	0
"YGL079W"	8.99640109473036	6.25198647215988	15	4.03167295505026	7.82054607918138	5.55953959162218	9.32802598594076	3.92204026817881	8.34281928292538	7.40339035395953
"mRNA_CGL079WC2"	0	0	0	0	0	0	0	0	0	0
"YGL078C"	40.4838049262866	48.2296099280905	56	37.2929748342149	60.6092321136557	38.9167771413552	44.5672352661614	30.3958120783858	43.7998012353582	59.2271228316762
"mRNA_CGL078CC1"	0	0	0	0	0	0	0	0	0	0
"CUT139"	1.79928021894607	0.893140924594269	0	0	0	0	0	0	0	0.925423794244941
"XUT_7F-175"	0	0	0	0	0	0	0	0	0	0
"SUT116"	0	0.893140924594269	0	0	0	0	0	0.980510067044702	0	0.925423794244941
"YGL077C"	136.745296639902	111.642615574284	137	132.037289277896	100.68953076946	126.757502688986	118.154995821916	166.686711397599	115.75661755059	113.827126692128
"possible_antisense_to_genes_HNM1"	0	0	0	0	0	0	0	0	0	0
"XUT_7F-177"	0	0	0	0	0	0	0	0	0	0
"chrVII-0143-W"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL077CTs1-A"	0	0	0	0	0	0	0	0	0	0
"YGL076C"	763.794452942608	810.971959531596	855	849.675075276842	902.295503885552	841.714294171598	846.777470057067	873.634469736829	831.153371061441	771.803444400281
"ncRNA_CGL077CTs1-B"	0	0.893140924594269	0	1.00791823876256	0	0	0	0	0	0
"snR39"	0	0	1	0	0	0	0	0	0	0
"ncRNA_CsnR39Ts1-A"	1.79928021894607	0.893140924594269	3	1.00791823876256	0	0	1.0364473317712	1.9610201340894	4.17140964146269	1.85084758848988
"ncRNA_CsnR39Ts1-B"	0	0	0	0	0	0	0	0	0	0
"ncRNA_CsnR39Ts1-C"	0	0	0	0	0	0	0	0	0	0
"YGL076C_5UTR"	0	0	0	0	0	0	0	0	0	0
"ncRNA_CsnR39BTs3"	1.79928021894607	0	4	0	1.95513651979534	1.11190791832444	2.07289466354239	0.980510067044702	2.08570482073134	2.77627138273482
"snR39B"	15.2938818610416	13.397113868914	17	25.1979559690641	25.4167747573395	22.2381583664887	12.4373679812543	29.4153020113411	12.5142289243881	19.4338996791438
"MUT633.1"	0	0	0	0	0	0	0	0	0	0
"chrVII-0144-W"	0	0	0	0	0	0	0	0	0	0
"MUT633.2"	0	0	0	0	0	0	0	0	0	0
"CUT140"	0	0	0	0	0	0	1.0364473317712	0.980510067044702	0	0
"YGL075C"	2.69892032841911	7.14512739675415	2	1.00791823876256	3.91027303959069	3.33572375497331	6.21868399062717	2.94153020113411	0	4.62711897122471
"YGL074C"	0	0	0	0	0	0	0	0	0	0.925423794244941
"YGL073W"	17.9928021894607	25.0079458886395	29	22.1742012527764	31.2821843167255	25.573882121462	29.0205252895935	13.7271409386258	28.1570150798732	21.2847472676336
"CUT599"	0	0	0	0	0	0	0	0	0	0
"cluster_CGL073WTa3"	0	0	0	0	0	0	0	0	0	0
"YGL072C_3UTR"	0	0.893140924594269	0	3.02375471628769	0	1.11190791832444	2.07289466354239	4.90255033522351	0	0.925423794244941
"YGL072C"	2.69892032841911	0	1	3.02375471628769	1.95513651979534	2.22381583664887	2.07289466354239	0	3.12855723109702	0.925423794244941
"YGL072C_5UTR"	0	0	0	0	0	0	0	0	0	0
"YGL071W"	26.0895631747181	24.1148049640453	38	25.1979559690641	28.3494795370325	34.4691454680575	23.8382886307375	24.5127516761175	27.1141626695075	42.5694945352673
"MUT575.1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL071WC1"	0	0	0	0	0	0	0	0	0	0
"YGL070C"	6.29748076631125	7.14512739675415	13	2.01583647752513	10.7532508588744	11.1190791832444	10.364473317712	8.82459060340232	9.38567169329105	11.1050855309393
"YGL068W"	15.2938818610416	7.14512739675415	24	22.1742012527764	22.4840699776465	26.6857900397865	15.5467099765679	14.7076510056705	20.8570482073134	18.5084758848988
"YGL069C"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL067WTs1"	0	0	0	0	0	0	0	0	0	0
"CUT141"	0	0	0	0	0	0	0	0	0	0
"YGL067W"	16.1935219705147	16.0765366426968	21	23.182119491539	19.5513651979534	23.3500662848131	23.8382886307375	23.5322416090728	17.7284909762164	24.0610186503685
"YGL066W"	18.8924422989338	18.7559594164797	11	15.1187735814385	23.4616382375441	17.790526693191	16.5831573083391	12.7466308715811	18.7713433865821	20.3593234733887
"YGL065C"	26.9892032841911	13.397113868914	17	8.06334591010052	24.4392064974418	21.1262504481643	14.5102626447967	12.7466308715811	11.4713765140224	12.9559331194292
"YGL065C_5UTR"	0	0	0	0	0	0	0	0	0	0
"YGL064C"	4.49820054736518	7.14512739675415	7	2.01583647752513	8.79811433907905	4.44763167329774	8.29157865416956	6.86357046931291	6.25711446219403	1.85084758848988
"XUT_7F-185"	0	0	0	0	0	0	0	0	1.04285241036567	1.85084758848988
"chrVII-0166-C"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_PUS2"	0	0.893140924594269	4	1.00791823876256	0	1.11190791832444	0	0.980510067044702	2.08570482073134	0.925423794244941
"CUT_CGL063WD1"	0	0	0	0	0	0	0	0	0	0
"XUT_7R-159"	0.899640109473036	0.893140924594269	2	1.00791823876256	0	2.22381583664887	1.0364473317712	2.94153020113411	0	0.925423794244941
"YGL063W"	4.49820054736518	2.67942277378281	8	5.03959119381282	3.91027303959069	6.67144750994661	2.07289466354239	7.84408053635761	12.5142289243881	8.32881414820447
"YGL063C-A"	0	0	0	0	0	0	0	0	0	0
"YGL062W"	146.641337844105	394.768288670667	351	519.077892962721	537.66254294372	97.8478968125503	190.7063090459	270.620778504338	562.097449187097	131.410178782782
"CUT_CGL062WTs2"	0	0	0	0	0	0	0	0	0	0
"YGL061C"	5.39784065683822	4.46570462297135	3	4.03167295505026	5.86540955938603	4.44763167329774	5.18223665885598	2.94153020113411	2.08570482073134	0.925423794244941
"SUT117"	0	0	0	0	0	0	0	0.980510067044702	0	0
"possible_antisense_to_genes_DUO1"	0	0	0	0	0.977568259897672	0	0	0	0	0
"YGL060W"	21.5913626273529	16.0765366426968	12	25.1979559690641	17.5962286781581	7.78335542827105	17.6196046401103	16.6686711397599	11.4713765140224	12.9559331194292
"YGL059W"	3.59856043789215	7.14512739675415	7	2.01583647752513	5.86540955938603	3.33572375497331	6.21868399062717	1.9610201340894	6.25711446219403	3.70169517697977
"CUT_CGL059WTs3"	0	0	0	0	0	0	0	0	0	0
"XUT_7R-165"	0.899640109473036	0.893140924594269	1	0	0	0	0	2.94153020113411	0	0
"YGL058W"	15.2938818610416	14.2902547935083	21	7.05542767133795	13.6859556385674	18.9024346115154	20.7289466354239	12.7466308715811	22.9427530280448	14.8067807079191
"mRNA_CGL057CC1"	0	0	0	0	0	0	0	0	0	0
"cluster_CGL058WC1"	0	0	0	0	0	0	0	0	0	0
"YGL057C"	1.79928021894607	8.03826832134842	1	9.07126414886308	0.977568259897672	7.78335542827105	6.21868399062717	5.88306040226821	4.17140964146269	2.77627138273482
"possible_antisense_to_genes_YGL057C"	0	0	0	0	0	0	0	0	0	0
"YGL056C"	29.6881236126102	33.9393551345822	31	31.2454654016395	37.1475938761116	34.4691454680575	36.2756566119918	26.4737718102069	37.5426867731642	32.3898327985729
"XUT_7R-168"	0	0.893140924594269	1	0	0.977568259897672	0	0	0	0	0.925423794244941
"chrVII-0168-W"	0.899640109473036	0.893140924594269	1	0	0	0	0	0	0	0.925423794244941
"CUT_CGL055WD2"	0	9.82455017053696	0	3.02375471628769	0	0	6.21868399062717	0	0	0
"YGL055W"	143.042777406213	130.398574990763	113	114.902679218932	154.455785063832	141.212305627203	105.717627840662	174.530791933957	98.0281265743732	132.335602577027
"mRNA_CGL054CC1"	0	0	0	0	0	0	0	0	0	0
"YGL054C"	13.4946016420955	14.2902547935083	20	18.1425282977262	21.5065017177488	27.7976979581109	26.9476306260511	24.5127516761175	17.7284909762164	21.2847472676336
"tE(UUC)G2"	0	0	2	2.01583647752513	0.977568259897672	0	0	2.94153020113411	1.04285241036567	0
"YGL053W"	0	3.57256369837708	8	5.03959119381282	3.91027303959069	4.44763167329774	4.14578932708478	1.9610201340894	2.08570482073134	3.70169517697977
"XUT_7R-172"	1.79928021894607	0	0	1.00791823876256	0.977568259897672	0	0	2.94153020113411	0	0
"XUT_7R-173"	0	0.893140924594269	5	1.00791823876256	0.977568259897672	2.22381583664887	1.0364473317712	0	0	2.77627138273482
"possible_antisense_to_genes_MST27"	0.899640109473036	0	0	1.00791823876256	0	1.11190791832444	0	0	2.08570482073134	0
"YGL052W"	0	0	0	0	0	0	0	0.980510067044702	0	0
"YGL051W"	0	0	0	0	0	0	1.0364473317712	0	0	0
"XUT_7R-174"	2.69892032841911	0	4	0	0.977568259897672	2.22381583664887	1.0364473317712	2.94153020113411	2.08570482073134	0.925423794244941
"SUT1574.1"	0	0	0	0	0	0	0	0	0	0
"CUT_CGL051WTa1"	0	0	0	0	0	0	0	0	0	0
"tR(UCU)G1"	0	0	0	0	0	0	0	0	0	0
"YGL050W"	8.09676098525733	12.5039729443198	7	8.06334591010052	8.79811433907905	6.67144750994661	5.18223665885598	10.7856107374917	4.17140964146269	7.40339035395953
"possible_antisense_to_genes_TYW3"	0.899640109473036	0	0	0	0	0	0	0	0	0
"YGL049C"	60.2758873346934	47.3364690034963	51	41.3246477892651	59.631663853758	52.2596721612485	65.2961819015853	48.0449932851904	32.3284247213358	53.6745800662066
"mRNA_CGL049CTs1"	0	0	0	0	0	0	0	0	0	0
"YGL048C"	35.0859642694484	55.3747373248447	38	51.4038301768908	49.8559812547813	43.364408814653	42.494340602619	27.4542818772516	56.3140301597463	47.196613506492
"YGL047W"	5.39784065683822	1.78628184918854	4	3.02375471628769	3.91027303959069	2.22381583664887	2.07289466354239	6.86357046931291	0	2.77627138273482
"tV(AAC)G1"	0	0	0	0	0	0	0	0	0	0
"CUT_CtV(AAC)G1D1-A"	0	0	0	0	0	0	0	0	0	0
"MUT636.1"	0	0	0	0	0	0	0	0	0	0
"MUT636.2"	0	0	0	0	0	0	0	0	0	0
"CUT600"	0	0	0	0	0	0	0	0	0	0
"CUT_CtV(AAC)G1D1-B"	0	0	0	0	0	0	0	0	0	0
"XUT_7R-181"	0	0	0	0	0	0	1.0364473317712	0	0	0.925423794244941
"YGL045W"	6.29748076631125	2.67942277378281	6	1.00791823876256	6.84297781928371	11.1190791832444	4.14578932708478	8.82459060340232	6.25711446219403	4.62711897122471
"MUT576.1"	0	0	0	0	0	0	0	0	0	0
"YGL044C"	8.99640109473036	11.6108320197255	6	11.0871006263882	12.7083873786697	6.67144750994661	8.29157865416956	9.80510067044702	10.4285241036567	12.0305093251842
"SUT1576.1"	0	0	0	0	0	0	0	0	0	0
"CUT_CGL044CD1"	0	0	0	0	0	0	0	0	0	0
"SUT1576.2"	0	0	0	0	0	0	0	0	0	0
"YGL043W"	25.189923065245	32.1530732853937	21	46.364238983078	42.0354351755999	30.0215137947598	29.0205252895935	21.5712214749834	31.2855723109702	38.8677993582875
"CUT_CGL043WD3"	0	0	0	0	0	0	0	0	0	0
"YGL042C"	0	0	0	0	0	0	0	0	0	0
"YGL041C-B"	0	0	0	0	0	0	0	0	0	0
"YGL041W-A"	0	1.78628184918854	6	0	7.82054607918138	0	9.32802598594076	0	2.08570482073134	8.32881414820447
"possible_antisense_to_genes_YGL041C-B"	2.69892032841911	0	0	5.03959119381282	0	4.44763167329774	0	0.980510067044702	0	0
"YGL041C"	0	0	0	0	0	0	0	0	0	0
"YGL041W-A_3UTR"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL041C-BTs1"	0	0	0	0	0	0	0	0	0	0
"YGL040C"	29.6881236126102	31.2599323607994	32	31.2454654016395	33.2373208365209	43.364408814653	32.1298672849071	32.3568322124752	39.6283915938955	23.1355948561235
"mRNA_CGL040CTa1"	0	0	0	0	0	0	0	0	0	0
"CUT142"	0	0	0	0	0	0	1.0364473317712	0	0	0
"CUT_CtL(CAA)G2D1"	0	0	0	0	0	0	0	0	0	0
"SUT546"	0	0	0	0	0.977568259897672	0	0	0	0	0
"XUT_7R-184"	0	0	0	0	0	0	1.0364473317712	0	0	0
"SUT118"	0	0.893140924594269	0	0	0	0	0	0	0	0
"XUT_7F-206"	0	0	1	1.00791823876256	0.977568259897672	0	0	0	1.04285241036567	0
"chrVII-0169-C"	0	0	0	0	0	0	0	0	0	0
"tL(CAA)G2"	0	0	1	0	0	0	0	0.980510067044702	0	0
"tL(CAA)G2_noncoding_exon"	0	0	0	0	0	0	0	0	0	0
"tL(CAA)G2_intron"	0	0	0	0	0	0	0	0	0	0
"XUT_7R-187"	0	0.893140924594269	1	0	0.977568259897672	0	0	0	0	0
"XUT_7F-209"	0	1.78628184918854	0	0	0	0	0	0.980510067044702	0	0
"YGL039W"	19.7920824084068	22.3285231148567	13	22.1742012527764	31.2821843167255	11.1190791832444	31.0934199531359	25.4932617431622	34.4141295420672	26.8372900331033
"YGL038C"	26.0895631747181	21.4353821902625	35	25.1979559690641	19.5513651979534	33.3572375497331	29.0205252895935	32.3568322124752	26.0713102591418	20.3593234733887
"CUT_CGL038CTs3"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL038CTs1"	0	0	0	0	0	0	0	0	0	0
"YGL037C"	44.9820054736518	41.9776234559306	34	37.2929748342149	30.3046160568278	46.7001325696263	30.0569726213647	45.1034630840563	33.3712771317015	40.7186469467774
"CUT143"	0	0.893140924594269	0	0	0	1.11190791832444	0	0	0	0
"XUT_7F-211"	0	0	0	0	0	0	0	0	0	0
"CUT_CGL037CTa2"	0	0	0	0	0	0	0	1.9610201340894	0	0
"YGL036W"	44.9820054736518	39.2982006821478	28	22.1742012527764	21.5065017177488	36.6929613047064	30.0569726213647	35.2983624136093	29.1998674902388	29.6135614158381
"SUT547"	0	0	0	0	0	0	0	0	0	0
"YGL035C"	26.9892032841911	14.2902547935083	24	26.2058742078267	27.3719112771348	23.3500662848131	24.8747359625087	27.4542818772516	27.1141626695075	21.2847472676336
"YGL034C"	0.899640109473036	0	0	0	0	0	0	0.980510067044702	0	0
"SUT119"	1.79928021894607	1.78628184918854	0	4.03167295505026	1.95513651979534	6.67144750994661	2.07289466354239	5.88306040226821	3.12855723109702	4.62711897122471
"XUT_7F-213"	0.899640109473036	0.893140924594269	1	0	3.91027303959069	1.11190791832444	0	0	1.04285241036567	0.925423794244941
"MUT578.1"	0	0	0	0	0	0	0	0	0	0
"MUT578.2"	0	0	0	0	0	0	0	0	0	0
"MUT578.3"	0	0	0	0	0	0	0	0	0	0
"MUT578.4"	0	0	0	0	0	0	0	0	0	0
"MUT578.5"	0	0	0	0	0	0	0	0	0	0
"YGL033W"	0.899640109473036	0	0	0	0.977568259897672	0	0	0	0	0
"YGL033W_3UTR"	0	0	0	0	0	0	0	0	0	0
"YGL032C"	28.7884835031372	41.9776234559306	22	20.1583647752513	42.0354351755999	41.1405929780041	24.8747359625087	53.9280536874586	40.6712440042612	41.6440707410224
"mRNA_CGL032CTs1"	0	0	0	0	0	0	0	0	0	0
"YGL031C"	292.383035578737	302.774773437457	315	308.422981061345	400.802986558046	343.579546762251	328.553804171469	245.127516761175	288.870117671291	316.49493763177
"possible_antisense_to_genes_RPL24A"	0	0	0	0	0.977568259897672	0	0	0	0	0
"pre-mRNA_CGL031CD3-B"	0	0	0	0	0	0	0	0	0	0
"YGL030W"	211.415425726164	236.682345017481	224	180.417364738499	237.549087155134	206.814872808345	221.799728999036	230.419865755505	237.770349563373	211.922048882092
"cluster_CGL030WD2"	4.49820054736518	5.35884554756561	1	6.04750943257539	11.7308191187721	2.22381583664887	11.4009206494832	9.80510067044702	7.29996687255971	3.70169517697977
"mRNA_CGL030WTa3"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL029WTs1"	0	0	0	0	0	0	0	0	0	0
"CUT601"	0	0	0	0	0	0	0	0	1.04285241036567	0
"YGL029W"	2.69892032841911	5.35884554756561	5	6.04750943257539	2.93270477969302	6.67144750994661	8.29157865416956	4.90255033522351	5.21426205182836	6.47796655971459
"mRNA_CGL029WTs3"	0	0	0	0	0	0	0	0	0	0
"cluster_CtF(GAA)GC1-A"	0	0	0	0	0	0	0	0	0	0
"mRNA_CtF(GAA)GC1-B"	0	0	0	0	0	0	0	0	0	0
"tF(GAA)G"	0.899640109473036	0.893140924594269	1	0	0	0	0	0.980510067044702	0	0
"tF(GAA)G_noncoding_exon"	0	0	0	0	0	0	0	0	0	0
"tF(GAA)G_intron"	0	0	0	0	0	0	0	0	0	0
"YGL028C"	117.852854340968	142.009407010489	97	109.86308802512	114.375486408028	108.966975995795	100.535391181806	150.998550324884	129.313698885343	115.677974280618
"SUT1580.1"	0	0	0	0	0	0	0	0	0	0
"SUT1580.2"	0	0	0	0	0	0	0	0	0	0
"YGL027C"	53.0787664589091	66.0924284199759	43	44.3484025055528	39.1027303959069	56.7073038345462	44.5672352661614	39.2204026817881	42.7569488249926	54.6000038604515
"mRNA_CGL027CTs1"	0	0	0	0	0	0	0	0	0	0
"YGL026C"	210.51578561669	220.605808374784	183	220.734094289002	209.199607618102	210.150596563318	216.61749234018	249.049557029354	238.813201973739	228.579677178501
"SUT1582.1"	0	0	0	0	0	0	0	0	0	0
"YGL025C"	11.6953214231495	13.397113868914	17	11.0871006263882	13.6859556385674	8.89526334659548	13.4738153130255	11.7661208045364	10.4285241036567	9.25423794244941
"YGL024W"	0	0	0	0	0	0	0	0	0	0
"YGL023C"	34.1863241599754	24.1148049640453	27	25.1979559690641	29.3270477969302	22.2381583664887	32.1298672849071	18.6296912738493	22.9427530280448	34.2406803870628
"YGL022W"	212.315065835637	203.636130807493	212	199.567811274988	191.603378939944	212.374412399967	200.034335031841	232.380885889594	205.441924842037	191.562725408703
"CUT_CGL022WTa3"	0	0	0	0	0	0	0	0	0	0
"YGL021W"	49.480206021017	46.443328078902	41	34.2692201179272	25.4167747573395	35.5810533863819	32.1298672849071	43.1424429499669	32.3284247213358	37.9423755640426
"YGL020C"	19.7920824084068	14.2902547935083	18	11.0871006263882	10.7532508588744	16.6786187748665	17.6196046401103	13.7271409386258	9.38567169329105	17.5830520906539
"YGL019W"	35.9856043789215	23.221664039451	38	33.2613018791646	27.3719112771348	18.9024346115154	36.2756566119918	32.3568322124752	36.4998343627985	23.1355948561235
"possible_antisense_to_genes_CKB1"	0.899640109473036	3.57256369837708	6	1.00791823876256	3.91027303959069	2.22381583664887	2.07289466354239	1.9610201340894	5.21426205182836	1.85084758848988
"YGL018C"	2.69892032841911	1.78628184918854	1	0	0.977568259897672	3.33572375497331	1.0364473317712	1.9610201340894	2.08570482073134	3.70169517697977
"YGL017W"	4.49820054736518	9.82455017053696	3	11.0871006263882	1.95513651979534	6.67144750994661	7.25513132239837	6.86357046931291	4.17140964146269	9.25423794244941
"YGL016W"	69.2722884294238	58.0541600986275	52	59.4671760869913	52.7886860344743	77.8335542827105	46.6401299297038	59.8111140897268	87.5996024707165	63.8542418029009
"YGL015C"	0	0	0	1.00791823876256	0	0	0	0	1.04285241036567	0
"YGL014W"	95.3618516041418	114.322038348066	110	117.92643393522	108.510076848642	90.0645413842793	118.154995821916	166.686711397599	135.570813347537	131.410178782782
"YGL014C-A"	0	0	0	0	0	0	0	0	0	0
"YGL013C"	44.9820054736518	43.7639053051192	48	46.364238983078	49.8559812547813	34.4691454680575	40.4214459390766	34.3178523465646	49.0140632871866	48.1220373007369
"YGL012W"	170.931620799877	133.077997764546	150	182.433201216024	122.196032487209	103.407436404173	143.029731784425	169.628241598733	223.170415818254	143.440688107966
"CUT_CGL012WD3-A"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL012WC2"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL011CC1"	0	0	0	0	0	0	0	0	0	0
"YGL011C"	46.7812856925979	35.7256369837708	48	38.3008930729775	45.9457082151906	42.2525008963286	42.494340602619	36.278872480654	42.7569488249926	46.2711897122471
"YGL010W"	3.59856043789215	5.35884554756561	5	0	6.84297781928371	5.55953959162218	11.4009206494832	5.88306040226821	3.12855723109702	2.77627138273482
"mRNA_CGL010WC2"	0	0	0	0	0	0	0	0	0	0
"YGL009C"	99.860052151507	130.398574990763	103	92.7284779661559	124.151169007004	93.4002651392526	103.64473317712	135.310389252169	136.613665757903	102.722041161188
"MUT642.1"	0	0	0	0	0	0	0	0	0	0
"cluster_CGL008CTa1-A"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL009CTs1-A"	0	0	0	0	0	0	0	0	0	0
"YGL008C"	3911.63519598876	3742.26047404999	3603	3966.15826953069	3496.76166565397	3704.87718385702	3596.47224124605	3894.58598630156	3839.78257496641	3846.06128888198
"YGL007C-A"	0.899640109473036	0	0	0	0	0	0	0	0	0
"XUT_7R-213"	0	2.67942277378281	0	2.01583647752513	0	0	0	0.980510067044702	2.08570482073134	0
"YGL007W"	0	0	0	0	0	0	0	0	0	0
"SUT548"	2.69892032841911	0	2	0	3.91027303959069	0	0	0	0	0
"SUT120"	0	0	1	0	0	1.11190791832444	1.0364473317712	0	0	0
"CUT144"	0	0.893140924594269	1	0	0	3.33572375497331	0	0	2.08570482073134	0.925423794244941
"CUT_CGL006W-AD1-D"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_YGL006W-A"	0	0	0	0	0	0	0	0	0	0
"YGL006W-A"	0	0	0	0	0	0	0	0	0	0
"YGL006W-A%2CYGL006W"	24.290282955772	16.9696775672911	17	9.07126414886308	12.7083873786697	21.1262504481643	18.6560519718815	12.7466308715811	11.4713765140224	19.4338996791438
"YGL006W"	9.8960412042034	18.7559594164797	14	19.1504465364887	12.7083873786697	14.4548029382177	14.5102626447967	16.6686711397599	9.38567169329105	21.2847472676336
"MUT584.1"	0	0	0	0	0	0	0	0	0	0
"YGL005C"	8.99640109473036	5.35884554756561	5	7.05542767133795	8.79811433907905	10.0071712649199	6.21868399062717	1.9610201340894	7.29996687255971	6.47796655971459
"YGL004C"	5.39784065683822	2.67942277378281	6	5.03959119381282	11.7308191187721	8.89526334659548	8.29157865416956	5.88306040226821	9.38567169329105	6.47796655971459
"YGL003C"	11.6953214231495	13.397113868914	10	16.126691820201	7.82054607918138	21.1262504481643	8.29157865416956	15.6881610727152	8.34281928292538	12.9559331194292
"YGL002W"	8.09676098525733	8.93140924594269	10	6.04750943257539	3.91027303959069	8.89526334659548	10.364473317712	6.86357046931291	14.5999337451194	12.0305093251842
"mRNA_CGL002WC1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CGL001CC1"	0	0	0	0	0	0	0	0	0	0
"YGL001C"	25.189923065245	19.6491003410739	34	24.1900377303016	27.3719112771348	16.6786187748665	40.4214459390766	21.5712214749834	36.4998343627985	25.9118662388584
"CEN7"	0	0	0	0	0	0	0	0	0	0
"YGR001C"	14.3942417515686	16.0765366426968	22	22.1742012527764	18.5737969380558	15.5667108565421	20.7289466354239	20.5907114079387	11.4713765140224	10.1796617366944
"XUT_7F-236"	0	0	0	0	0	0	0	0	0	0
"YGR001C_5UTR"	0	0	0	0	0	0	0	0	0	0
